URUT,R101,R102,R105,FOOD,NONFOOD,EXPEND,KAPITA,KALORI_KAP,PROTE_KAP,LEMAK_KAP,KARBO_KAP,R1802,R1810A,R2001B,R2001C,R2001D,R2001F,R2001G,R2001H,R2001K,R2001M,Banyak_Anak
518054,32,76,1,1699885.714285714,2126500,3826385.714285714,3826385.714285714,2523.588571428571,75.54071428571427,63.11114285714285,423.0288571428571,3,1,1,5,5,5,5,5,5,5,0
518062,32,76,1,1182857.142857142,1526999.999999999,2709857.142857142,677464.2857142856,1577.374642857143,41.57249999999999,22.32857142857142,264.1928571428571,1,4,1,5,5,5,5,1,5,1,2
518074,32,76,1,2340000,3580416.666666666,5920416.666666666,1973472.222222222,1652.463034013605,61.31770204081633,38.49617891156462,187.4772142857142,1,2,1,5,5,5,5,1,5,1,1
518077,32,76,1,1725128.571428571,1919750,3644878.571428571,911219.6428571428,1139.120790816326,38.96430102040817,33.67062755,156.3096785714286,2,2,1,5,5,5,5,1,5,5,2
518090,32,76,1,6046714.285714286,4268000,10314714.28571428,3438238.095238095,3900.836734693878,137.5152414965986,98.56351700680273,568.184881,1,4,1,5,5,5,5,1,5,5,1
518102,32,76,1,2626285.714285715,2050833.333333333,4677119.047619048,1559039.682539682,3026.393878,86.41637075,47.92986734693875,514.1595714285712,1,4,1,5,5,5,5,1,5,5,1
518113,32,76,1,3557884.285714285,11586666.66666666,15144550.95238094,5048183.651,1635.811547619047,61.66533333333332,44.56923809523808,187.4689285714285,1,1,1,1,5,1,1,1,1,1,1
518145,32,76,1,358114.2857142858,525166.6666666667,883280.9523809527,883280.9523809527,1882.603857142856,41.21242857142856,22.54957142857142,330.6447142857142,3,4,5,5,5,5,5,5,5,5,0
518166,32,76,1,3874714.285714286,2809083.333333332,6683797.619047619,1670949.404761904,2146.526237244897,75.63412244897961,56.56005612244898,291.252,1,4,1,1,5,5,5,1,5,1,2
518194,32,76,1,1225714.285714285,1414083.333333333,2639797.619047618,1319898.809523809,1761.468571428571,50.57714285714283,36.36785714285714,267.3399999999999,1,4,1,5,5,5,5,5,5,1,1
518254,32,76,1,6366428.571,5878000,12244428.57142857,12244428.57142857,4346.437040816325,181.2422346938776,110.1662551020408,602.9625714285714,1,2,1,1,5,1,5,1,5,1,0
518255,32,76,1,4518857.142857144,8779583.333333332,13298440.47619047,3324610.119047619,1580.749209183673,51.19266326530613,35.34497959183674,192.8193392857142,1,1,1,1,5,1,1,1,1,1,2
518267,32,76,1,3021428.571428571,7637491.666666667,10658920.23809523,2131784.047619047,1631.229469387754,54.36905102040817,36.79047755,194.6171714285714,1,4,1,5,5,1,1,1,5,1,1
518300,32,76,1,3407999.999999998,2206833.333333333,5614833.333333332,1403708.333333333,2248.455714285713,75.02607142857146,53.60282142857142,286.3886249999999,1,4,1,5,5,5,5,5,5,1,2
518301,32,76,1,4708714.285714285,4154000,8862714.285714285,4431357.142857142,3730.054515306123,120.2819387755102,72.10984694,548.8721785714288,1,2,1,5,5,5,5,1,5,1,0
518361,32,76,1,8917371.429,12855250,21772621.42857143,3628770.238095238,2813.583630952381,83.45662619047619,60.73376666666668,421.4691976190476,1,4,1,5,5,1,1,1,5,1,4
518365,32,76,1,10340142.85714286,23087749.99999999,33427892.85714285,6685578.571428571,2833.110714285714,78.88100000000001,51.98002857142856,386.966,2,1,1,1,5,1,1,1,5,1,3
518458,32,76,1,2404714.285714286,4397333.333333333,6802047.619,3401023.81,2556.457857142856,79.60514285714285,52.03535714285714,339.6207142857142,1,1,1,5,5,5,1,1,1,1,0
518505,32,76,1,3544328.571428571,6674916.666666665,10219245.23809523,3406415.079365078,1512.97119,46.69880952380952,39.63321428571428,160.3114285714285,1,4,1,5,5,5,5,1,5,1,1
518517,32,76,1,1575428.571428571,1426000,3001428.571428571,1000476.19,1870.359071428571,43.6186619,35.48871428571429,287.9764095238095,2,2,1,5,5,5,5,5,5,5,1
518616,32,76,1,3121714.285714285,4601416.666666666,7723130.952380953,1930782.738095238,1967.259821428571,57.99541071428571,48.86724999999999,274.8934964285713,1,2,1,5,5,1,5,1,1,1,2
518620,32,76,1,3882857.142857142,3255750,7138607.142857141,1784651.785714285,2278.659872448979,72.15233520408165,54.73239694,319.0319321428571,1,5,1,5,5,1,5,1,5,1,3
518623,32,76,1,1553399.999999999,1064583.333333333,2617983.333333333,654495.8333333333,1823.143622448979,59.03383163265308,42.33215051020408,278.6159821,1,4,1,5,5,5,5,1,5,1,1
518647,32,76,1,5379000,5232000,10611000,3537000,3715.287891156462,108.2119115646258,73.12427891156462,486.1902857142854,1,4,1,5,5,5,1,1,5,1,1
518712,32,76,1,2198571.429,1547666.666666666,3746238.095238097,749247.6190476194,1722.347881632653,49.91408367,45.68529591836735,226.0630857142857,2,4,1,5,5,5,5,1,5,5,3
518735,32,76,1,2474571.428571428,1449416.666666666,3923988.095238095,980997.0238095236,2275.909928571428,76.91681785714287,55.75431071428572,321.8679607142858,1,4,1,5,5,5,5,1,5,5,2
518814,32,76,1,2870571.428571429,2771916.666666666,5642488.095238095,1128497.619047618,1168.588163265305,37.73883265306121,29.62991020408163,142.5773714285714,1,4,1,5,5,5,5,1,5,1,3
518823,32,76,1,998571.4285714288,839916.6666666666,1838488.095238095,919244.0476190478,1468.044642857142,56.97835714285713,39.28839285714285,209.8588928571428,2,1,1,5,5,5,5,1,5,5,0
518854,32,76,1,2335285.714285714,2928333.333333333,5263619.047619048,1315904.761904762,1538.652275510203,49.93589081632652,24.05185918367347,223.1818107142858,1,4,1,5,5,5,5,1,5,1,2
518858,32,76,1,2305714.285714285,2472416.666666667,4778130.952380953,2389065.476190476,2174.039071428571,53.12824285714285,47.20618571428572,286.2884642857142,1,2,1,5,5,5,5,1,5,1,1
518873,32,76,1,1377857.142857143,2589999.999999999,3967857.142857142,1983928.571428571,2402.272959183672,56.94602040816327,41.79383673469386,343.7717142857142,1,4,1,5,5,5,1,1,5,1,0
518887,32,76,1,3228000,3052000,6280000,3140000,3220.306244897959,80.87744184,53.45943673469387,388.7389999999999,3,4,1,5,5,5,5,1,5,5,0
518892,32,76,1,5818714.285714287,7069000,12887714.28571428,3221928.571428571,1658.836581632653,56.94229846938777,52.84968367346938,189.9586607142856,1,1,1,1,5,1,1,1,5,1,2
518901,32,76,1,1952571.428571428,1649083.333333333,3601654.761904762,3601654.761904762,2233.608571428571,55.14142857142856,33.14428571428571,411.1528571428571,2,1,5,5,5,5,5,5,5,5,0
